old_file path,new_file path,commit SHA,parent commit SHA,commit message,diff_myers,diff_hist,Matches
manimlib/scene/scene.py,manimlib/scene/scene.py,154a473a128b001c641649c3f9f0cd769d53cbf2,29cb6f76fe89be8ede82b3c82ebf0e93c025b3ef,"Get rid of globals update locals hack

It seems this issues is no longer there in the case of list constructors(?). Although it still exists for functions defined within a cell, that can be circumvented with more explicit function arguments.",[],"[(258, ""        # This is hacky, but there's an issue with ipython which is that""), (259, ""        # when you define lambda's or list comprehensions during a shell session,""), (260, '        # they are not aware of local variables in the surrounding scope. Because'), (261, '        # That comes up a fair bit during scene construction, to get around this,'), (262, '        # we (admittedly sketchily) update the global namespace to match the local'), (263, '        # namespace, since this is just a shell session anyway.'), (264, '        shell.events.register('), (265, '            ""pre_run_cell"",'), (266, '            lambda *args, **kwargs: shell.user_global_ns.update(shell.user_ns)'), (267, '        )'), (268, '')]",No
manimlib/mobject/boolean_ops.py,manimlib/mobject/boolean_ops.py,99493fc4f783d41988af38ad9d5f0215cfbe174a,154a473a128b001c641649c3f9f0cd769d53cbf2,"Fix issue with Difference

https://github.com/3b1b/manim/issues/2174","[(14, '    for submob in vmobject.family_members_with_points():'), (15, '        for subpath in submob.get_subpaths():'), (16, '            quads = vmobject.get_bezier_tuples_from_points(subpath)'), (17, '            start = subpath[0]'), (18, '            path.moveTo(*start[:2])'), (19, '            for p0, p1, p2 in quads:'), (20, '                path.quadTo(*p1[:2], *p2[:2])'), (21, '            if vmobject.consider_points_equal(subpath[0], subpath[-1]):'), (22, '                path.close()')]","[(14, '    subpaths = vmobject.get_subpaths_from_points(vmobject.get_all_points())'), (15, '    for subpath in subpaths:'), (16, '        quads = vmobject.get_bezier_tuples_from_points(subpath)'), (17, '        start = subpath[0]'), (18, '        path.moveTo(*start[:2])'), (19, '        for p0, p1, p2 in quads:'), (20, '            path.quadTo(*p1[:2], *p2[:2])'), (21, '        if vmobject.consider_points_equal(subpath[0], subpath[-1]):'), (22, '            path.close()')]",No
README.md,README.md,23c9e67fa41ce0b7e43405e4952b3a5bdb08b3a8,cce4ffbb60c2722e99fb32a2fb79497ad8f9b149,Reference workflow documentation,"[(94, ""Look through the [example scenes](https://3b1b.github.io/manim/getting_started/example_scenes.html) to see examples of the library's syntax, animation types and object types. In the [3b1b/videos](https://github.com/3b1b/videos) repo, you can see all the code for 3blue1brown videos, though code from older videos may not be compatible with the most recent version of manim. The readme of that repo also outlines some details for how to set up a more interactive workflow, as shown in [this manim demo video](https://www.youtube.com/watch?v=rbu7Zu5X1zI) for example.""), (95, ''), (96, 'When running in the CLI, some useful flags include:')]","[(94, 'Some useful flags include:'), (104, 'Look through the [example scenes](https://3b1b.github.io/manim/getting_started/example_scenes.html) to get a sense of how it is used, and feel free to look through the code behind [3blue1brown videos](https://github.com/3b1b/videos) for a much larger set of example. Note, however, that developments are often made to the library without considering backwards compatibility with those old videos. To run an old project with a guarantee that it will work, you will have to go back to the commit which completed that project.'), (105, '')]",No
manimlib/scene/scene.py,manimlib/scene/scene.py,2dd0256af623cbe00bb59a5e6f2ff634193e9582,d4080b8978e94477b590c5e8f82d223b1d2395f0,Instantiate the IPython shell without a local ns,"[(223, '        # Create embedded IPython terminal configured to have access to'), (224, '        # the local namespace of the caller'), (226, '        module = get_module(caller_frame.f_globals[""__file__""])'), (227, '        shell = InteractiveShellEmbed(user_module=module)'), (229, '        # Add a few custom shortcuts to that local namespace'), (230, '        local_ns = dict(caller_frame.f_locals)'), (247, ""        # Update the shell module with the caller's locals + shortcuts""), (248, '        module.__dict__.update(local_ns)'), (249, ''), (284, '        shell()')]","[(223, '        # Create embedded IPython terminal to be configured'), (224, '        shell = InteractiveShellEmbed.instance()'), (225, ''), (226, '        # Use the locals namespace of the caller'), (228, '        local_ns = dict(caller_frame.f_locals)'), (230, '        # Add a few custom shortcuts'), (281, '        shell('), (282, '            local_ns=local_ns,'), (283, ""            # Pretend like we're embeding in the caller function, not here""), (284, '            stack_depth=2,'), (285, ""            # Specify that the present module is the caller's, not here""), (286, '            module=get_module(caller_frame.f_globals[""__file__""])'), (287, '        )')]",No
requirements.txt,requirements.txt,aa18373eb7487895b0d91e21067d70d373d2be84,d499544366570b67a070dcfcb303f31ce4483712,Update ManimPango requirement,"[(5, 'manimpango>=0.6.0')]","[(5, 'manimpango>=0.4.0.post0,<0.5.0')]",No
manimlib/shaders/textured_surface/frag.glsl,manimlib/shaders/textured_surface/frag.glsl,aaa28a2712d00288b668ad0344dbe4cf8dab3b87,d499544366570b67a070dcfcb303f31ce4483712,Discard transparent parts of textured surfaces,"[(29, '    if (color.a == 0) discard;')]",[],No
requirements.txt,requirements.txt,e3e87f611096c10c7b019df65fa116ffdea2dd99,aaa28a2712d00288b668ad0344dbe4cf8dab3b87,Update Pango requirement,"[(5, 'manimpango>=0.6.0')]","[(5, 'manimpango>=0.4.0.post0,<0.5.0')]",No
setup.cfg,setup.cfg,a34c4482f6a7896be33b4384f9f783049e94aa63,d499544366570b67a070dcfcb303f31ce4483712,Update setup.cfg,"[(3, 'version = 1.7.0'), (33, '    ipython>=8.18.0'), (35, '    fontTools'), (36, '    manimpango>=0.6.0'), (54, '    typing-extensions; python_version < ""3.11""')]","[(3, 'version = 1.6.1'), (33, '    ipython'), (35, '    manimpango>=0.4.0.post0,<0.5.0'), (36, '    mapbox-earcut')]",No
manimlib/camera/camera.py,manimlib/camera/camera.py,04295ec177ed13ce6bdcea20f02f79fc4ce65c24,1a65498f977aab7ed505fa7bb660399fa64c19af,Minor Bug fixed: window's bg color now changing.,"[(129, '            self.window.clear(*self.background_rgba)'), (223, '        self.frame.set_height(frame_height, stretch=True)'), (224, '        self.frame.set_width(frame_width, stretch=True)')]","[(9, 'from manimlib.constants import ASPECT_RATIO'), (130, '            self.window.clear()'), (224, '        self.frame.set_height(frame_height, stretch=true)'), (225, '        self.frame.set_width(frame_width, stretch=true)')]",No
setup.cfg,setup.cfg,5505fc1d547b910fe62e7b8966edae7ce64fed58,1a65498f977aab7ed505fa7bb660399fa64c19af,Add mapbox-earcut dependency,"[(36, '    mapbox-earcut')]",[],No
manimlib/shader_wrapper.py,manimlib/shader_wrapper.py,199395b6e35ca0a0c80c07abd31e0a1461c845de,837bb14c03cd30b58ed65c0ae33eb20e1987f8d8,"Fix negative winding issue

https://github.com/3b1b/manim/issues/2146","[(449, '                if(color.a < 0){'), (450, '                    color.a = -color.a / (1.0 - color.a);'), (451, '                    color.rgb *= (color.a - 1);'), (452, '                }'), (453, '')]",[],No
setup.cfg,setup.cfg,371fca147be663a8f950de2893a25e608efd6a67,e1816c2ac53ea99047d47ac889c4d176d025c032,Update version in setup.cfg,"[(3, 'version = 1.7.1')]","[(3, 'version = 1.7.0')]",No
manimlib/camera/camera.py,manimlib/camera/camera.py,e5cf0558d87943103541c12d792fbaa0114030d1,1139b545f9e766e7282f8cf64e68e225a4f25eb1,fix 3D bad overlapping,"[(17, 'from manimlib.utils.family_ops import extract_mobject_family_members'), (232, '        for mobject in extract_mobject_family_members(mobjects, True):')]","[(231, '        for mobject in mobjects:')]",No
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,e5cf0558d87943103541c12d792fbaa0114030d1,1139b545f9e766e7282f8cf64e68e225a4f25eb1,fix 3D bad overlapping,"[(2042, '        if len(self.get_points()) == 0:'), (2043, '            return []'), (2044, '        shader_wrapper = self.get_shader_wrapper(ctx)'), (2045, '        shader_wrapper.read_in([self.get_shader_data()])'), (2046, '        return [shader_wrapper]')]","[(2042, '        family = self.family_members_with_points()'), (2043, '        batches = batch_by_property(family, lambda sm: sm.get_shader_wrapper(ctx).get_id())'), (2044, ''), (2045, '        result = []'), (2046, '        for submobs, sid in batches:'), (2047, '            shader_wrapper = submobs[0].shader_wrapper'), (2048, '            data_list = [sm.get_shader_data() for sm in submobs]'), (2049, '            shader_wrapper.read_in(data_list)'), (2050, '            result.append(shader_wrapper)'), (2051, '        return result')]",No
manimlib/constants.py,manimlib/constants.py,dc731f8bf28894ba2a327a19077b0622dabfe468,1139b545f9e766e7282f8cf64e68e225a4f25eb1,Properly check modifier keys.,[],"[(95, 'SHIFT_MODIFIER: int = 1'), (96, 'CTRL_MODIFIER: int = 2'), (97, 'COMMAND_MODIFIER: int = 64'), (98, '')]",No
manimlib/scene/interactive_scene.py,manimlib/scene/interactive_scene.py,dc731f8bf28894ba2a327a19077b0622dabfe468,1139b545f9e766e7282f8cf64e68e225a4f25eb1,Properly check modifier keys.,"[(7, 'from pyglet.window import key as PygletWindowKeys'), (53, 'ALL_MODIFIERS = PygletWindowKeys.MOD_CTRL | PygletWindowKeys.MOD_COMMAND | PygletWindowKeys.MOD_SHIFT'), (474, '        if char == SELECT_KEY and (modifiers & ALL_MODIFIERS) == 0:'), (478, '        elif char in GRAB_KEYS and (modifiers & ALL_MODIFIERS) == 0:'), (480, '        elif char == RESIZE_KEY and (modifiers & PygletWindowKeys.MOD_SHIFT):'), (481, '            self.prepare_resizing(about_corner=((modifiers & PygletWindowKeys.MOD_SHIFT) > 0))'), (485, '        elif char == COLOR_KEY and (modifiers & ALL_MODIFIERS) == 0:'), (487, '        elif char == INFORMATION_KEY and (modifiers & ALL_MODIFIERS) == 0:'), (489, '        elif char == ""c"" and (modifiers & (PygletWindowKeys.MOD_COMMAND | PygletWindowKeys.MOD_CTRL)):'), (491, '        elif char == ""v"" and (modifiers & (PygletWindowKeys.MOD_COMMAND | PygletWindowKeys.MOD_CTRL)):'), (493, '        elif char == ""x"" and (modifiers & (PygletWindowKeys.MOD_COMMAND | PygletWindowKeys.MOD_CTRL)):'), (498, '        elif char == ""a"" and (modifiers & (PygletWindowKeys.MOD_COMMAND | PygletWindowKeys.MOD_CTRL)):'), (501, '        elif char == ""g"" and (modifiers & (PygletWindowKeys.MOD_COMMAND | PygletWindowKeys.MOD_CTRL)):'), (503, '        elif char == ""g"" and (modifiers & (PygletWindowKeys.MOD_COMMAND | PygletWindowKeys.MOD_CTRL | PygletWindowKeys.MOD_SHIFT)):'), (505, '        elif char == ""t"" and (modifiers & (PygletWindowKeys.MOD_COMMAND | PygletWindowKeys.MOD_CTRL)):'), (507, '        elif char == ""s"" and (modifiers & (PygletWindowKeys.MOD_COMMAND | PygletWindowKeys.MOD_CTRL)):'), (509, '        elif char == ""d"" and (modifiers & PygletWindowKeys.MOD_SHIFT):'), (511, '        elif char == ""c"" and (modifiers & PygletWindowKeys.MOD_SHIFT):'), (516, '                large=(modifiers & PygletWindowKeys.MOD_SHIFT),')]","[(10, 'from manimlib.constants import COMMAND_MODIFIER, SHIFT_MODIFIER'), (473, '        if char == SELECT_KEY and modifiers == 0:'), (477, '        elif char in GRAB_KEYS and modifiers == 0:'), (479, '        elif char == RESIZE_KEY and modifiers in [0, SHIFT_MODIFIER]:'), (480, '            self.prepare_resizing(about_corner=(modifiers == SHIFT_MODIFIER))'), (484, '        elif char == COLOR_KEY and modifiers == 0:'), (486, '        elif char == INFORMATION_KEY and modifiers == 0:'), (488, '        elif char == ""c"" and modifiers == COMMAND_MODIFIER:'), (490, '        elif char == ""v"" and modifiers == COMMAND_MODIFIER:'), (492, '        elif char == ""x"" and modifiers == COMMAND_MODIFIER:'), (497, '        elif char == ""a"" and modifiers == COMMAND_MODIFIER:'), (500, '        elif char == ""g"" and modifiers == COMMAND_MODIFIER:'), (502, '        elif char == ""g"" and modifiers == COMMAND_MODIFIER | SHIFT_MODIFIER:'), (504, '        elif char == ""t"" and modifiers == COMMAND_MODIFIER:'), (506, '        elif char == ""s"" and modifiers == COMMAND_MODIFIER:'), (508, '        elif char == ""d"" and modifiers == SHIFT_MODIFIER:'), (510, '        elif char == ""c"" and modifiers == SHIFT_MODIFIER:'), (515, '                large=(modifiers & SHIFT_MODIFIER),')]",No
manimlib/scene/scene.py,manimlib/scene/scene.py,dc731f8bf28894ba2a327a19077b0622dabfe468,1139b545f9e766e7282f8cf64e68e225a4f25eb1,Properly check modifier keys.,"[(16, 'from pyglet.window import key as PygletWindowKeys'), (964, '        elif char == ""z"" and (modifiers & (PygletWindowKeys.MOD_COMMAND | PygletWindowKeys.MOD_CTRL)):'), (966, '        elif char == ""z"" and (modifiers & (PygletWindowKeys.MOD_COMMAND | PygletWindowKeys.MOD_CTRL | PygletWindowKeys.MOD_SHIFT)):'), (969, '        elif char == QUIT_KEY and (modifiers & (PygletWindowKeys.MOD_COMMAND | PygletWindowKeys.MOD_CTRL)):')]","[(27, 'from manimlib.constants import COMMAND_MODIFIER'), (28, 'from manimlib.constants import SHIFT_MODIFIER'), (965, '        elif char == ""z"" and modifiers == COMMAND_MODIFIER:'), (967, '        elif char == ""z"" and modifiers == COMMAND_MODIFIER | SHIFT_MODIFIER:'), (970, '        elif char == QUIT_KEY and modifiers == COMMAND_MODIFIER:')]",No
manimlib/scene/scene.py,manimlib/scene/scene.py,1738876f4395e735908b11ef464fee703e207301,1139b545f9e766e7282f8cf64e68e225a4f25eb1,fix bad 3D overlapping using z_index,"[(376, '            sorted(self.mobjects, key=lambda m: m.z_index),'), (377, '            lambda m: str(type(m)) + str(m.get_shader_wrapper(self.camera.ctx).get_id()) + str(m.z_index)')]","[(376, '            self.mobjects,'), (377, '            lambda m: str(type(m)) + str(m.get_shader_wrapper(self.camera.ctx).get_id())')]",No
manimlib/camera/camera.py,manimlib/camera/camera.py,693a859cafa8e752c4e9efed5fab330cc572610c,52948f846ea6d7d0ea8db7946dc810340924d4b4,revert changes in mobject.py and camera.py,"[(231, '        for mobject in mobjects:')]","[(17, 'from manimlib.utils.family_ops import extract_mobject_family_members'), (232, '        for mobject in extract_mobject_family_members(mobjects, True):')]",No
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,693a859cafa8e752c4e9efed5fab330cc572610c,52948f846ea6d7d0ea8db7946dc810340924d4b4,revert changes in mobject.py and camera.py,"[(2042, '        family = self.family_members_with_points()'), (2043, '        batches = batch_by_property(family, lambda sm: sm.get_shader_wrapper(ctx).get_id())'), (2044, ''), (2045, '        result = []'), (2046, '        for submobs, sid in batches:'), (2047, '            shader_wrapper = submobs[0].shader_wrapper'), (2048, '            data_list = [sm.get_shader_data() for sm in submobs]'), (2049, '            shader_wrapper.read_in(data_list)'), (2050, '            result.append(shader_wrapper)'), (2051, '        return result')]","[(2042, '        if len(self.get_points()) == 0:'), (2043, '            return []'), (2044, '        shader_wrapper = self.get_shader_wrapper(ctx)'), (2045, '        shader_wrapper.read_in([self.get_shader_data()])'), (2046, '        return [shader_wrapper]')]",No
manimlib/scene/scene.py,manimlib/scene/scene.py,693a859cafa8e752c4e9efed5fab330cc572610c,52948f846ea6d7d0ea8db7946dc810340924d4b4,revert changes in mobject.py and camera.py,"[(376, '            self.mobjects,')]","[(376, '            sorted(self.mobjects, key=lambda m: m.z_index),')]",No
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,9475fcd19eaaf2eff564368cd4468f8b93b275ef,003c4d86262565bb21001f74f67e6788cae62df4,Have clip plane recurse through family,"[(1953, '        threshold: float | None = None,'), (1954, '        recurse=True'), (1956, '        for submob in self.get_family(recurse):'), (1957, '            if vect is not None:'), (1958, '                submob.uniforms[""clip_plane""][:3] = vect'), (1959, '            if threshold is not None:'), (1960, '                submob.uniforms[""clip_plane""][3] = threshold')]","[(1953, '        threshold: float | None = None'), (1955, '        if vect is not None:'), (1956, '            self.uniforms[""clip_plane""][:3] = vect'), (1957, '        if threshold is not None:'), (1958, '            self.uniforms[""clip_plane""][3] = threshold')]",No
